0.3773873292272256, 9.376560291731368
0.3969116954268668, 9.167323294889464
0.4100396070699488, 8.95800254741507
0.4168548147889657, 8.696225987123338
0.41716887966080995, 8.499830753930171
0.4238793990892116, 8.303519271369495
0.4433828276307292, 8.107375290073806
0.6068745310836983, 5.870563397483988
0.5874339155165491, 6.027428332141048
0.5615549700765967, 6.210395547258038
0.5356341493203982, 6.419548793467449
0.5161516584370036, 6.602599759216929
0.49679479350234645, 6.707092631689143
0.48379250780800165, 6.837855285886272
0.4707064714811646, 7.020990002268242
0.45753668452183605, 7.256496780835061
0.4507214768028196, 7.518273341126793
0.4436550171863274, 7.937166087973058
0.4439481444000486, 7.753863870326104
0.6583392947498825, 5.687931184896966
0.7160330117076394, 5.610126847312124
0.7864358871460222, 5.5848620731771135
0.8503585573953549, 5.611885610594451
0.9014255055572029, 5.678020693385442
0.9779107706802996, 5.849234903076088
0.9460541238462477, 5.770258056636363
1.0351857344755993, 6.033290876415469
1.0861061190305863, 6.191077068029937
1.1242754697887043, 6.322509727286999
1.149986913963673, 6.244286636539698
1.1756983581386424, 6.166063545792399
1.2014098023136115, 6.0878404550451
1.0542704098546576, 6.099007206044
1.0097883551724731, 5.915118733969601
1.2271631218048262, 5.9834313332053775
1.265709350409157, 5.879189712630639
1.29137891926788, 5.827152652975762
1.3298832725559637, 5.749097063493444
1.4004327116012072, 5.632181180534955
1.4581054909008428, 5.567469858496324
1.5349048208957825, 5.542288834993801
1.598869366461361, 5.54312634131872
1.662792036710694, 5.570149878736059
1.7267147069600264, 5.597173416153401
1.7778444680962435, 5.624029452305754
1.816139444803099, 5.6769040182855495
1.8544762968262, 5.703592553172923
1.9055641826461711, 5.756634620417701
1.9311081255561566, 5.78315565404009
1.9695287282117495, 5.757472126742618
2.007949330867343, 5.731788599445148
2.0463908711810586, 5.693012056601464
2.0848114738366514, 5.667328529303992
2.1168146842775637, 5.654654266920241
2.1488388323765992, 5.628886988990276
2.1872594350321917, 5.6032034616928055
2.225638162371539, 5.603705965487757
2.2768097988240017, 5.604375970547691
2.3279814352764645, 5.605045975607625
2.391945980842043, 5.605883481932542
2.443138554952629, 5.593460471446264
2.4942892537469685, 5.607223492052411
2.558232861654424, 5.6211540139235385
2.628551986460314, 5.648261301973369
2.6924746567096465, 5.675284839390708
2.7371870256311825, 5.715150140456785
2.7756076282867768, 5.689466613159311
2.820424685498927, 5.663866836494334
2.878055589482316, 5.625341545548125
2.9548549194772566, 5.600160522045604
3.0188404027009583, 5.58790501282431
3.0892223404812174, 5.575733254235509
3.153186886046796, 5.5765707605604256
3.236319857623925, 5.590752534329029
3.300284403189503, 5.591590040653946
3.364207073438837, 5.618613578071287
3.440943590459408, 5.632711601207399
3.517617294505611, 5.6860886709821425
3.568830806274319, 5.660572644949655
3.6328581648142664, 5.622131104635942
3.696864585696091, 5.596782579868435
3.7608500689197917, 5.584527070647141
3.8248146144853705, 5.5853645769720615
3.9143859159353034, 5.573444070280733
3.991143370613997, 5.574449077870634
4.055107916179576, 5.575286584195551
4.119030586428909, 5.602310121612891
4.1829951319944865, 5.60314762793781
4.253335194458501, 5.6171619004414275
4.336447228377507, 5.644436689756244
4.413246558372446, 5.619255666253721
4.528424615706735, 5.5945771465461505
4.617995917156666, 5.582656639854825
4.720339190061592, 5.583996649974692
4.848226405876504, 5.611857693716949
4.937776769668314, 5.613030202571833
4.784303735627171, 5.58483415629961
4.66916755360913, 5.583326644914759
